ID,Recommend ID,Score,UserNameFrom,UserAgeFrom,UserNameTo,UserAgeTo
1753,1522,12.982,James Gross,22,Bryan King,23
1753,1557,12.227,James Gross,22,Jared Simon,22
1753,1714,12.127,James Gross,22,Steve Hughes,24
1753,1149,11.859,James Gross,22,Katherine Heath,23
1753,1746,11.796,James Gross,22,Beth Brown,23
1753,1520,11.526,James Gross,22,Jonathan Wilson,20
1754,1768,9.742,Daniel Baker,25,Jessica Savage,24
1754,1827,9.639,Daniel Baker,25,Luis Fernandez,19
1754,1663,9.442,Daniel Baker,25,Joshua Bailey,18
1754,1522,9.015,Daniel Baker,25,Bryan King,23
1754,1888,8.741,Daniel Baker,25,James Ramirez,22
1754,1352,8.497,Daniel Baker,25,Zachary Lopez,23
1754,1377,8.069,Daniel Baker,25,Lauren Lucas,19
1754,1813,7.996,Daniel Baker,25,Lucas Valdez,22
1754,1746,7.973,Daniel Baker,25,Beth Brown,23
1754,1622,7.864,Daniel Baker,25,Zachary Young,18
1755,896,0.376,Joseph Robinson,18,Jason Miller,22
1755,902,0.376,Joseph Robinson,18,Debra Doyle,18
1755,942,0.376,Joseph Robinson,18,Michael Acevedo,25
1755,957,0.376,Joseph Robinson,18,Angela Phillips,19
1755,971,0.376,Joseph Robinson,18,Melissa Hahn,22
1755,975,0.376,Joseph Robinson,18,Laura Washington,24
1755,981,0.376,Joseph Robinson,18,Daniel Burke,20
1755,988,0.376,Joseph Robinson,18,Emma Morrison,23
1755,1014,0.376,Joseph Robinson,18,William Schwartz,25
1755,1019,0.376,Joseph Robinson,18,Amanda Griffin,24
1756,1169,4.024,Dylan Braun,24,Dylan Marshall,22
1756,1703,3.405,Dylan Braun,24,Ryan Mack,19
1756,1472,3.205,Dylan Braun,24,Andrew Warren,22
1756,1815,2.923,Dylan Braun,24,Nathan Martinez,24
1756,1482,2.639,Dylan Braun,24,Ethan Nelson,20
1756,1504,2.631,Dylan Braun,24,Troy Hayden,22
1756,1189,2.625,Dylan Braun,24,Alicia Livingston,22
1756,1258,2.46,Dylan Braun,24,Michael Bartlett,19
1756,1070,2.312,Dylan Braun,24,Patricia Sandoval,23
1756,1469,2.302,Dylan Braun,24,Morgan Walsh,21
1757,1391,18.857,Shawn Obrien,24,Joseph Ware,25
1757,1522,17.854,Shawn Obrien,24,Bryan King,23
1757,916,17.738,Shawn Obrien,24,Melissa Morales,25
1757,1839,17.585,Shawn Obrien,24,Cody Flores,22
1757,1622,16.98,Shawn Obrien,24,Zachary Young,18
1757,1491,16.688,Shawn Obrien,24,Margaret Montgomery,19
1757,1006,16.604,Shawn Obrien,24,Michael Jenkins,25
1757,1823,16.264,Shawn Obrien,24,Lucas Valdez,22
1757,1488,15.786,Shawn Obrien,24,Margaret Montgomery,19
1757,1076,15.526,Shawn Obrien,24,Christopher Green,23
1758,1369,2.24,Ashley Love,24,Daniel Anderson,24
1758,3020,1.748,Ashley Love,24,Christian Rodriguez,19
1758,1642,1.57,Ashley Love,24,Diana Moore,21
1758,1232,1.54,Ashley Love,24,Adrian Rose,24
1758,1452,1.54,Ashley Love,24,Rachel Osborne,19
1758,1317,1.463,Ashley Love,24,Angela Mejia,20
1758,990,1.45,Ashley Love,24,Crystal Snow,25
1758,1283,1.395,Ashley Love,24,Teresa Simpson,23
1758,3278,1.361,Ashley Love,24,David Smith,20
1758,1337,1.352,Ashley Love,24,Christy Romero,24
1759,1703,1.876,Morgan Rodriguez,22,Ryan Mack,19
1759,985,1.542,Morgan Rodriguez,22,Jessica Lang,23
1759,924,1.442,Morgan Rodriguez,22,Kenneth Williams,23
1759,1640,1.267,Morgan Rodriguez,22,David Lawrence,23
1759,1010,1.113,Morgan Rodriguez,22,Carlos White,20
1759,1228,1.113,Morgan Rodriguez,22,David Ponce,21
1759,1725,1.108,Morgan Rodriguez,22,Sarah Diaz,19
1759,1236,1.081,Morgan Rodriguez,22,Kathleen Smith,22
1759,1366,1.081,Morgan Rodriguez,22,Mr. Justin Russell,20
1759,1785,1.081,Morgan Rodriguez,22,Elizabeth Rivera,24
1760,1240,1.054,Jeremy Ramos,23,Christopher Carpenter,18
1760,389,0.373,Jeremy Ramos,23,Jason Hunt,22
1760,563,0.373,Jeremy Ramos,23,Megan Knapp,23
1760,606,0.373,Jeremy Ramos,23,Karen Bates,25
1760,641,0.373,Jeremy Ramos,23,Jill Harris,23
1760,917,0.373,Jeremy Ramos,23,Robert Mendoza,23
1760,924,0.373,Jeremy Ramos,23,Kenneth Williams,23
1760,944,0.373,Jeremy Ramos,23,Bill Lindsey,22
1760,965,0.373,Jeremy Ramos,23,Brenda Harris,24
1760,1007,0.373,Jeremy Ramos,23,Amanda Griffin,24
1761,1390,16.739,Joshua Fowler,25,Jennifer Griffin,23
1761,925,15.336,Joshua Fowler,25,Kenneth Vega,25
1761,1554,15.279,Joshua Fowler,25,Paula Nelson,23
1761,1367,15.057,Joshua Fowler,25,Gregory Thompson,21
1761,1255,14.463,Joshua Fowler,25,Bryan Orozco,25
1761,1813,13.858,Joshua Fowler,25,Lucas Valdez,22
1761,1184,13.658,Joshua Fowler,25,Andrew Cruz,23
1761,1662,13.655,Joshua Fowler,25,Joshua Bailey,18
1761,1793,13.525,Joshua Fowler,25,Richard Martin,18
1761,1839,13.282,Joshua Fowler,25,Cody Flores,22
1762,483,1.174,Michelle Vazquez,25,Alicia Willis,20
1762,1455,1.174,Michelle Vazquez,25,Austin James,18
1762,1767,1.174,Michelle Vazquez,25,Laurie Zuniga,18
1762,389,0.66,Michelle Vazquez,25,Jason Hunt,22
1762,637,0.66,Michelle Vazquez,25,Sierra Robinson,23
1762,651,0.66,Michelle Vazquez,25,Stephanie Jensen,24
1762,1080,0.66,Michelle Vazquez,25,Sharon Miller,22
1762,1358,0.66,Michelle Vazquez,25,Suzanne Walker,23
1762,1427,0.66,Michelle Vazquez,25,Richard Hamilton,19
1762,1487,0.66,Michelle Vazquez,25,Veronica Sandoval,20
1763,1320,6.045,Jonathan Hutchinson,19,Mrs. Katherine Deleon,19
1763,580,5.719,Jonathan Hutchinson,19,Anthony Meyer,18
1763,1142,5.375,Jonathan Hutchinson,19,Kevin Mcknight,20
1763,1881,5.08,Jonathan Hutchinson,19,Michael Ramirez,21
1763,1122,4.822,Jonathan Hutchinson,19,Elizabeth Sawyer DDS,25
1763,366,4.571,Jonathan Hutchinson,19,Kyle Ward,20
1763,1210,4.418,Jonathan Hutchinson,19,Gregory Smith,22
1763,363,4.351,Jonathan Hutchinson,19,Gloria Clark,18
1763,353,4.293,Jonathan Hutchinson,19,Peter Dorsey,25
1763,606,4.197,Jonathan Hutchinson,19,Karen Bates,25
1764,1413,4.857,Elizabeth Turner,24,Michelle Villegas,25
1764,1576,4.841,Elizabeth Turner,24,Nancy Lewis,25
1764,1611,4.821,Elizabeth Turner,24,Dustin Osborne,25
1764,1587,4.821,Elizabeth Turner,24,Krystal Bowen,23
1764,1227,4.562,Elizabeth Turner,24,James Hill,23
1764,1459,4.559,Elizabeth Turner,24,Christopher Wilson,25
1764,1257,4.558,Elizabeth Turner,24,Rachel Montgomery,25
1764,1628,4.557,Elizabeth Turner,24,Stephanie Stanley,23
1764,1550,4.384,Elizabeth Turner,24,Brandon Hobbs,21
1764,1100,4.358,Elizabeth Turner,24,Derek Baldwin,25
1765,1888,11.008,Patricia Obrien,18,James Ramirez,22
1765,1663,10.473,Patricia Obrien,18,Joshua Bailey,18
1765,1431,10.208,Patricia Obrien,18,Frederick Yang,20
1765,1146,9.332,Patricia Obrien,18,Christine Mckinney,22
1765,1185,9.241,Patricia Obrien,18,Paul Torres,20
1765,967,9.2,Patricia Obrien,18,Ryan Thomas,21
1765,1800,9.037,Patricia Obrien,18,Brittany Yoder,22
1765,1833,8.977,Patricia Obrien,18,Kayla Tyler,25
1765,1559,8.966,Patricia Obrien,18,Tiffany Juarez,18
1765,993,8.93,Patricia Obrien,18,Anthony Conner,23
1766,580,7.343,Andrew Romero,22,Anthony Meyer,18
1766,366,5.146,Andrew Romero,22,Kyle Ward,20
1766,1122,4.898,Andrew Romero,22,Elizabeth Sawyer DDS,25
1766,1616,4.849,Andrew Romero,22,Jacqueline Lambert,22
1766,353,4.804,Andrew Romero,22,Peter Dorsey,25
1766,1514,4.457,Andrew Romero,22,Michael Anderson,19
1766,1349,4.391,Andrew Romero,22,Shelly Jones,25
1766,363,4.321,Andrew Romero,22,Gloria Clark,18
1766,1677,4.184,Andrew Romero,22,Carla Jones,19
1766,1778,4.157,Andrew Romero,22,Michael Ramirez,21
1767,580,5.947,Mark Klein,24,Anthony Meyer,18
1767,484,5.856,Mark Klein,24,Carla Williams,25
1767,637,5.819,Mark Klein,24,Sierra Robinson,23
1767,1122,5.764,Mark Klein,24,Elizabeth Sawyer DDS,25
1767,353,5.681,Mark Klein,24,Peter Dorsey,25
1767,1574,5.337,Mark Klein,24,Tracy Johnson,24
1767,1237,5.309,Mark Klein,24,James Soto,23
1767,1882,4.742,Mark Klein,24,Matthew Martin,22
1767,517,4.453,Mark Klein,24,David Freeman,19
1767,1487,4.394,Mark Klein,24,Veronica Sandoval,20
1768,1839,24.331,Elizabeth Fowler,20,Cody Flores,22
1768,1367,21.981,Elizabeth Fowler,20,Gregory Thompson,21
1768,1184,19.808,Elizabeth Fowler,20,Andrew Cruz,23
1768,1017,19.659,Elizabeth Fowler,20,Tiffany Valdez,21
1768,1132,19.606,Elizabeth Fowler,20,Dwayne Carson,20
1768,1335,19.004,Elizabeth Fowler,20,Alexis Chen,19
1768,1598,18.925,Elizabeth Fowler,20,Michael Adams,23
1768,1689,18.429,Elizabeth Fowler,20,Theresa Castillo,20
1768,1750,18.01,Elizabeth Fowler,20,Matthew Wolfe,24
1768,1665,17.971,Elizabeth Fowler,20,Robert Murphy,21
1769,946,4.202,Jaime Perry,18,Michelle Flynn,19
1769,1126,4.171,Jaime Perry,18,Frank Williams,22
1769,1835,4.053,Jaime Perry,18,Eric Gallegos,19
1769,1352,4.022,Jaime Perry,18,Zachary Lopez,23
1769,1800,3.857,Jaime Perry,18,Brittany Yoder,22
1769,1663,3.853,Jaime Perry,18,Joshua Bailey,18
1769,1272,3.624,Jaime Perry,18,Carla Williams,19
1769,1420,3.6,Jaime Perry,18,Albert Jenkins,18
1769,1376,3.584,Jaime Perry,18,Amanda Allen,23
1769,1124,3.551,Jaime Perry,18,William Roberts,20
1770,1338,6.925,Ryan Wang,19,Shaun Lynch,22
1770,1189,6.285,Ryan Wang,19,Alicia Livingston,22
1770,1703,5.576,Ryan Wang,19,Ryan Mack,19
1770,1681,5.284,Ryan Wang,19,David Wright,23
1770,1072,4.802,Ryan Wang,19,Sharon Macdonald,19
1770,1159,4.754,Ryan Wang,19,Shirley Spears,19
1770,1366,4.658,Ryan Wang,19,Mr. Justin Russell,20
1770,924,4.637,Ryan Wang,19,Kenneth Williams,23
1770,1428,4.563,Ryan Wang,19,Mackenzie Wiggins,21
1770,1725,4.027,Ryan Wang,19,Sarah Diaz,19
1771,1209,4.179,Andre Tyler,21,Maurice Patterson,22
1771,1059,4.03,Andre Tyler,21,Philip Ramirez,22
1771,1184,4.03,Andre Tyler,21,Andrew Cruz,23
1771,1367,4.03,Andre Tyler,21,Gregory Thompson,21
1771,1557,3.87,Andre Tyler,21,Jared Simon,22
1771,1242,3.81,Andre Tyler,21,Phillip Harvey,20
1771,1746,3.785,Andre Tyler,21,Beth Brown,23
1771,1049,3.592,Andre Tyler,21,Jacqueline Gray,21
1771,1079,3.55,Andre Tyler,21,Sharon Miller,22
1771,1600,3.519,Andre Tyler,21,Kenneth Ibarra,22
1772,1730,10.445,Jessica Savage,24,Misty Monroe,19
1772,1800,10.222,Jessica Savage,24,Brittany Yoder,22
1772,1377,10.213,Jessica Savage,24,Lauren Lucas,19
1772,1551,9.6,Jessica Savage,24,Anthony Brewer,23
1772,953,9.442,Jessica Savage,24,Dylan Good,21
1772,1431,9.297,Jessica Savage,24,Frederick Yang,20
1772,1172,9.275,Jessica Savage,24,Jessica Williams,22
1772,1078,9.153,Jessica Savage,24,Marissa Graham,25
1772,1839,9.152,Jessica Savage,24,Cody Flores,22
1772,1086,8.931,Jessica Savage,24,Nathan Mcbride,20
1773,1358,5.201,Michael Garcia,23,Suzanne Walker,23
1773,1080,4.695,Michael Garcia,23,Sharon Miller,22
1773,1645,4.352,Michael Garcia,23,Carl Sanchez,18
1773,915,4.195,Michael Garcia,23,Christina Maldonado,22
1773,641,4.056,Michael Garcia,23,Jill Harris,23
1773,1882,4.041,Michael Garcia,23,Matthew Martin,22
1773,1320,3.838,Michael Garcia,23,Mrs. Katherine Deleon,19
1773,580,3.474,Michael Garcia,23,Anthony Meyer,18
1773,1210,3.444,Michael Garcia,23,Gregory Smith,22
1773,1464,3.292,Michael Garcia,23,Natalie Morgan,21
1774,1352,6.074,David Schmidt,24,Zachary Lopez,23
1774,1126,5.975,David Schmidt,24,Frank Williams,22
1774,1663,5.927,David Schmidt,24,Joshua Bailey,18
1774,1800,5.685,David Schmidt,24,Brittany Yoder,22
1774,1467,5.439,David Schmidt,24,Sara Terry,18
1774,1813,5.227,David Schmidt,24,Lucas Valdez,22
1774,1377,5.136,David Schmidt,24,Lauren Lucas,19
1774,1559,5.113,David Schmidt,24,Tiffany Juarez,18
1774,1589,5.08,David Schmidt,24,Ivan Orozco,18
1774,1888,5.076,David Schmidt,24,James Ramirez,22
1775,1589,1.698,Tara Griffith,23,Ivan Orozco,18
1775,1669,1.698,Tara Griffith,23,Deanna Swanson,24
1775,1902,1.698,Tara Griffith,23,Tammy Guzman,24
1775,1409,1.492,Tara Griffith,23,Kevin White,25
1775,1329,1.47,Tara Griffith,23,Michael Diaz,20
1775,921,1.457,Tara Griffith,23,Melissa Morales,25
1775,967,1.457,Tara Griffith,23,Ryan Thomas,21
1775,1352,1.457,Tara Griffith,23,Zachary Lopez,23
1775,1431,1.457,Tara Griffith,23,Frederick Yang,20
1775,1557,1.457,Tara Griffith,23,Jared Simon,22
1776,1422,0.978,Rita Nelson,21,Natalie Morgan,21
1776,1122,0.599,Rita Nelson,21,Elizabeth Sawyer DDS,25
1776,1357,0.599,Rita Nelson,21,Timothy Johnson,20
1776,1536,0.599,Rita Nelson,21,Michael Anderson,19
1776,563,0.523,Rita Nelson,21,Megan Knapp,23
1776,637,0.523,Rita Nelson,21,Sierra Robinson,23
1776,947,0.523,Rita Nelson,21,Dylan Good,21
1776,1053,0.523,Rita Nelson,21,Kimberly Johnson,18
1776,1114,0.523,Rita Nelson,21,Elizabeth Sawyer DDS,25
1776,1692,0.523,Rita Nelson,21,Mary James,20
1777,1574,0.979,Brenda Cox,19,Tracy Johnson,24
1777,348,0.781,Brenda Cox,19,Sara Haas,20
1777,414,0.781,Brenda Cox,19,Mitchell Spears,19
1777,475,0.781,Brenda Cox,19,Kevin Coleman,18
1777,1109,0.757,Brenda Cox,19,Jon Lawrence,23
1777,1549,0.757,Brenda Cox,19,Joseph Hughes,23
1777,370,0.637,Brenda Cox,19,Judy Harrison,25
1777,373,0.637,Brenda Cox,19,Brandon Bates,21
1777,378,0.637,Brenda Cox,19,Carol Riley,24
1777,391,0.637,Brenda Cox,19,Jessica Lawrence,23
1778,1358,6.526,Benjamin Williams,25,Suzanne Walker,23
1778,1616,5.038,Benjamin Williams,25,Jacqueline Lambert,22
1778,1692,5.035,Benjamin Williams,25,Mary James,20
1778,363,4.976,Benjamin Williams,25,Gloria Clark,18
1778,366,4.881,Benjamin Williams,25,Kyle Ward,20
1778,580,4.751,Benjamin Williams,25,Anthony Meyer,18
1778,936,4.582,Benjamin Williams,25,Rebecca Gross,21
1778,1487,4.256,Benjamin Williams,25,Veronica Sandoval,20
1778,1113,4.16,Benjamin Williams,25,Mary Rogers,23
1778,1318,4.16,Benjamin Williams,25,Alexander James,25
1779,1590,3.092,Lindsey Hamilton,22,Dylan Clark,20
1779,1666,2.739,Lindsey Hamilton,22,Rose Taylor,20
1779,1846,2.695,Lindsey Hamilton,22,Cody Harris,18
1779,1835,2.609,Lindsey Hamilton,22,Eric Gallegos,19
1779,1312,2.261,Lindsey Hamilton,22,Brianna Stokes,22
1779,1272,2.111,Lindsey Hamilton,22,Carla Williams,19
1779,1175,2.011,Lindsey Hamilton,22,William Gutierrez,24
1779,1376,2.011,Lindsey Hamilton,22,Amanda Allen,23
1779,1255,1.995,Lindsey Hamilton,22,Bryan Orozco,25
1779,1460,1.971,Lindsey Hamilton,22,John Carter,24
1780,1911,3.411,Carolyn Sexton,20,Matthew Martin,22
1780,1863,3.269,Carolyn Sexton,20,Roger Smith,20
1780,1327,3.002,Carolyn Sexton,20,David Fields,24
1780,1361,2.735,Carolyn Sexton,20,John Jones,18
1780,1124,2.708,Carolyn Sexton,20,William Roberts,20
1780,1283,2.276,Carolyn Sexton,20,Teresa Simpson,23
1780,1337,2.244,Carolyn Sexton,20,Christy Romero,24
1780,1663,1.901,Carolyn Sexton,20,Joshua Bailey,18
1780,1813,1.796,Carolyn Sexton,20,Lucas Valdez,22
1780,1839,1.743,Carolyn Sexton,20,Cody Flores,22
1781,1366,3.603,Mark Mayer,23,Mr. Justin Russell,20
1781,917,3.47,Mark Mayer,23,Robert Mendoza,23
1781,1035,3.449,Mark Mayer,23,Jessica Kaiser,18
1781,1703,3.296,Mark Mayer,23,Ryan Mack,19
1781,1338,3.215,Mark Mayer,23,Shaun Lynch,22
1781,1051,3.102,Mark Mayer,23,Nathan Love,23
1781,1037,2.983,Mark Mayer,23,Dominic Jones,18
1781,1709,2.918,Mark Mayer,23,Kristen Hickman,21
1781,1500,2.716,Mark Mayer,23,Patrick Hebert,21
1781,1496,2.639,Mark Mayer,23,Patrick Hebert,21
1782,1768,11.352,Rebecca Hansen,25,Jessica Savage,24
1782,1730,10.965,Rebecca Hansen,25,Misty Monroe,19
1782,1584,10.371,Rebecca Hansen,25,Austin Hughes,25
1782,1509,9.992,Rebecca Hansen,25,Kurt Estrada,24
1782,1522,9.856,Rebecca Hansen,25,Bryan King,23
1782,1329,9.846,Rebecca Hansen,25,Michael Diaz,20
1782,925,9.461,Rebecca Hansen,25,Kenneth Vega,25
1782,1255,9.12,Rebecca Hansen,25,Bryan Orozco,25
1782,1211,9.051,Rebecca Hansen,25,Norman Malone,24
1782,993,8.823,Rebecca Hansen,25,Anthony Conner,23
1783,1018,9.653,Robyn Newman,18,Kenneth Butler,23
1783,1104,8.604,Robyn Newman,18,Jeremy Jimenez,25
1783,1192,8.117,Robyn Newman,18,Christopher Villanueva,18
1783,1573,7.198,Robyn Newman,18,Ronald Reyes,25
1783,1227,7.18,Robyn Newman,18,James Hill,23
1783,1406,6.934,Robyn Newman,18,Emily Johnson,20
1783,1630,6.867,Robyn Newman,18,Joseph Greene,23
1783,1475,6.843,Robyn Newman,18,Ernest Schroeder,19
1783,1876,6.443,Robyn Newman,18,Cindy Rogers,22
1783,1070,5.999,Robyn Newman,18,Patricia Sandoval,23
1784,903,4.485,Rose Savage,24,Sonya Rodriguez,24
1784,963,4.485,Rose Savage,24,Leslie Tucker,22
1784,1118,4.485,Rose Savage,24,Stacy Powell,22
1784,1533,4.485,Rose Savage,24,John Smith,22
1784,901,4.162,Rose Savage,24,Stephen Howell,21
1784,1097,4.162,Rose Savage,24,Michael Vasquez,21
1784,1378,4.162,Rose Savage,24,William Lewis,22
1784,1548,4.162,Rose Savage,24,Annette Aguilar,21
1784,1880,3.865,Rose Savage,24,Stephanie Bass,18
1784,1568,3.855,Rose Savage,24,Justin Carrillo,18
1785,1472,4.896,Cynthia Davis,23,Andrew Warren,22
1785,1366,4.688,Cynthia Davis,23,Mr. Justin Russell,20
1785,1703,4.13,Cynthia Davis,23,Ryan Mack,19
1785,924,3.74,Cynthia Davis,23,Kenneth Williams,23
1785,1070,3.481,Cynthia Davis,23,Patricia Sandoval,23
1785,1630,3.273,Cynthia Davis,23,Joseph Greene,23
1785,1355,3.125,Cynthia Davis,23,Brian Browning,19
1785,1260,2.942,Cynthia Davis,23,Shannon Cardenas,21
1785,1536,2.905,Cynthia Davis,23,Michael Anderson,19
1785,1496,2.768,Cynthia Davis,23,Patrick Hebert,21
1786,1345,10.083,Clarence Lewis,24,Keith Alvarez,19
1786,1322,8.672,Clarence Lewis,24,Juan Turner,21
1786,1899,8.568,Clarence Lewis,24,Natasha Fisher,23
1786,1067,8.561,Clarence Lewis,24,Cassandra Stewart,19
1786,1158,8.244,Clarence Lewis,24,Isaiah Allen,21
1786,1628,7.926,Clarence Lewis,24,Stephanie Stanley,23
1786,1462,7.657,Clarence Lewis,24,Kathleen Henry,22
1786,1611,7.331,Clarence Lewis,24,Dustin Osborne,25
1786,1148,6.922,Clarence Lewis,24,Amanda Vasquez,23
1786,1423,6.909,Clarence Lewis,24,Ralph Smith,20
1787,1137,7.499,George Haas,20,Jerry Morris,21
1787,1319,7.356,George Haas,20,Adrian Rose,24
1787,1629,5.585,George Haas,20,Ashley David,18
1787,1186,4.443,George Haas,20,James Taylor,19
1787,1802,2.982,George Haas,20,Beth Andrews,25
1787,606,1.969,George Haas,20,Karen Bates,25
1787,1052,1.102,George Haas,20,Gerald Rangel,19
1787,944,0.825,George Haas,20,Bill Lindsey,22
1787,1037,0.825,George Haas,20,Dominic Jones,18
1787,1042,0.825,George Haas,20,Derrick Edwards,21
1788,1254,1.429,Louis Brooks,22,Haley Bass,24
1788,1337,0.949,Louis Brooks,22,Christy Romero,24
1788,1889,0.949,Louis Brooks,22,Matthew Martin,22
1788,1237,0.561,Louis Brooks,22,James Soto,23
1788,1252,0.561,Louis Brooks,22,Dr. Joseph Wilson,24
1788,1165,0.546,Louis Brooks,22,Meghan Hunter,23
1788,1283,0.546,Louis Brooks,22,Teresa Simpson,23
1788,1327,0.546,Louis Brooks,22,David Fields,24
1788,1360,0.546,Louis Brooks,22,Ryan Christian,18
1788,1436,0.546,Louis Brooks,22,James Conrad,24
1789,1352,17.598,Aaron Macias,24,Zachary Lopez,23
1789,1126,16.659,Aaron Macias,24,Frank Williams,22
1789,1589,16.236,Aaron Macias,24,Ivan Orozco,18
1789,1730,15.688,Aaron Macias,24,Misty Monroe,19
1789,946,15.419,Aaron Macias,24,Michelle Flynn,19
1789,925,15.327,Aaron Macias,24,Kenneth Vega,25
1789,1399,15.267,Aaron Macias,24,Andrea Ray,24
1789,1076,15.01,Aaron Macias,24,Christopher Green,23
1789,1211,14.993,Aaron Macias,24,Norman Malone,24
1789,1816,14.874,Aaron Macias,24,Lucas Valdez,22
1790,930,4.644,Connie Hernandez,22,Caleb Abbott,20
1790,1514,4.478,Connie Hernandez,22,Michael Anderson,19
1790,1673,4.26,Connie Hernandez,22,Terrance Olsen,19
1790,1882,4.139,Connie Hernandez,22,Matthew Martin,22
1790,1320,3.985,Connie Hernandez,22,Mrs. Katherine Deleon,19
1790,1113,3.904,Connie Hernandez,22,Mary Rogers,23
1790,1204,3.886,Connie Hernandez,22,Matthew Hopkins,21
1790,1574,3.791,Connie Hernandez,22,Tracy Johnson,24
1790,484,3.756,Connie Hernandez,22,Carla Williams,25
1790,1155,3.719,Connie Hernandez,22,Margaret Taylor,20
1791,1589,21.012,Wanda Miller,25,Ivan Orozco,18
1791,1746,20.623,Wanda Miller,25,Beth Brown,23
1791,1126,19.091,Wanda Miller,25,Frank Williams,22
1791,1211,17.569,Wanda Miller,25,Norman Malone,24
1791,1086,17.061,Wanda Miller,25,Nathan Mcbride,20
1791,1610,16.919,Wanda Miller,25,Jacqueline Jennings DVM,25
1791,1059,16.582,Wanda Miller,25,Philip Ramirez,22
1791,1471,15.934,Wanda Miller,25,Sara Terry,18
1791,1420,15.615,Wanda Miller,25,Albert Jenkins,18
1791,1879,15.472,Wanda Miller,25,Krista Santos,24
1792,1585,1.231,Bethany Russell,22,Ivan Orozco,18
1792,1505,1.197,Bethany Russell,22,Bryan King,23
1792,1434,0.776,Bethany Russell,22,Brent Walker,18
1792,1564,0.776,Bethany Russell,22,Thomas Smith,21
1792,990,0.742,Bethany Russell,22,Crystal Snow,25
1792,1140,0.742,Bethany Russell,22,Jessica Williams,22
1792,1534,0.742,Bethany Russell,22,Angela Morgan,24
1792,1656,0.742,Bethany Russell,22,Scott Tran,18
1792,1684,0.742,Bethany Russell,22,Paul Gallagher,19
1792,1726,0.742,Bethany Russell,22,Megan Glover,25
1793,1662,23.926,Jeffrey Farley,20,Joshua Bailey,18
1793,1902,21.463,Jeffrey Farley,20,Tammy Guzman,24
1793,1849,21.14,Jeffrey Farley,20,Laura Delgado,20
1793,1813,20.431,Jeffrey Farley,20,Lucas Valdez,22
1793,1522,20.092,Jeffrey Farley,20,Bryan King,23
1793,1612,20.026,Jeffrey Farley,20,Kenneth Rodriguez,21
1793,1086,19.554,Jeffrey Farley,20,Nathan Mcbride,20
1793,1185,18.791,Jeffrey Farley,20,Paul Torres,20
1793,1330,18.322,Jeffrey Farley,20,Michael Diaz,20
1793,1341,18.136,Jeffrey Farley,20,Samantha Rios,20
1794,1032,6.631,Robert Cook,20,Kevin Mann,20
1794,917,6.349,Robert Cook,20,Robert Mendoza,23
1794,1786,5.746,Robert Cook,20,Christopher Davies,18
1794,1742,5.201,Robert Cook,20,Gloria Ramirez,19
1794,942,4.739,Robert Cook,20,Michael Acevedo,25
1794,1014,4.602,Robert Cook,20,William Schwartz,25
1794,913,4.411,Robert Cook,20,Joan Warner,24
1794,1495,4.407,Robert Cook,20,Hunter Smith,25
1794,1204,4.388,Robert Cook,20,Matthew Hopkins,21
1794,1893,4.284,Robert Cook,20,Samantha Valdez,23
1795,1888,16.501,Laura Lloyd,20,James Ramirez,22
1795,1367,15.647,Laura Lloyd,20,Gregory Thompson,21
1795,1431,15.134,Laura Lloyd,20,Frederick Yang,20
1795,1730,14.794,Laura Lloyd,20,Misty Monroe,19
1795,1584,14.721,Laura Lloyd,20,Austin Hughes,25
1795,1621,13.916,Laura Lloyd,20,Melissa Suarez,24
1795,1126,13.906,Laura Lloyd,20,Frank Williams,22
1795,946,13.729,Laura Lloyd,20,Michelle Flynn,19
1795,1804,13.516,Laura Lloyd,20,Cynthia Price,21
1795,1086,13.353,Laura Lloyd,20,Nathan Mcbride,20
1796,1352,12.632,Richard Martin,18,Zachary Lopez,23
1796,1730,12.54,Richard Martin,18,Misty Monroe,19
1796,1184,12.477,Richard Martin,18,Andrew Cruz,23
1796,1584,11.487,Richard Martin,18,Austin Hughes,25
1796,1126,11.485,Richard Martin,18,Frank Williams,22
1796,946,11.407,Richard Martin,18,Michelle Flynn,19
1796,1516,11.303,Richard Martin,18,Catherine Tyler,21
1796,1376,10.926,Richard Martin,18,Amanda Allen,23
1796,1621,10.838,Richard Martin,18,Melissa Suarez,24
1796,1768,10.727,Richard Martin,18,Jessica Savage,24
1797,1029,0.807,Maria Holt,23,Anita Smith,20
1797,1086,0.807,Maria Holt,23,Nathan Mcbride,20
1797,1117,0.807,Maria Holt,23,Mr. Jorge Frazier DDS,25
1797,1199,0.807,Maria Holt,23,Preston Lee,21
1797,1238,0.807,Maria Holt,23,Phillip Harvey,20
1797,1256,0.807,Maria Holt,23,Jacob Oneal,24
1797,1280,0.807,Maria Holt,23,Brett Buchanan,22
1797,1388,0.807,Maria Holt,23,Jennifer Griffin,23
1797,1409,0.807,Maria Holt,23,Kevin White,25
1797,1447,0.807,Maria Holt,23,Adam Estrada,24
1798,1747,5.971,Matthew Mccoy,21,Rose Savage,24
1798,1629,5.729,Matthew Mccoy,21,Ashley David,18
1798,1363,5.63,Matthew Mccoy,21,Glen Hart,22
1798,1892,3.261,Matthew Mccoy,21,Matthew Martin,22
1798,917,2.71,Matthew Mccoy,21,Robert Mendoza,23
1798,1593,1.352,Matthew Mccoy,21,Vicki Johns,18
1798,606,1.289,Matthew Mccoy,21,Karen Bates,25
